Date,Species,GroupSize,TransectID,Year
2017-10-20,Thomson's gazelle,2,Rekero plains,2017
2017-10-20,Thomson's gazelle,1,Rekero plains,2017
2017-10-20,Thomson's gazelle,2,Rekero plains,2017
2017-10-20,Thomson's gazelle,1,Rekero plains,2017
2017-10-20,Thomson's gazelle,6,Rekero plains,2017
2017-10-20,Thomson's gazelle,5,Rekero plains,2017
2017-10-20,Thomson's gazelle,4,Rekero plains,2017
2017-10-20,Thomson's gazelle,1,Rekero plains,2017
2017-10-20,Thomson's gazelle,1,Rekero plains,2017
2017-10-20,Thomson's gazelle,1,Rekero plains,2017
2017-10-20,Thomson's gazelle,1,Rekero plains,2017
2017-10-20,Thomson's gazelle,1,Rekero plains,2017
2017-10-20,Thomson's gazelle,1,Rekero plains,2017
2017-10-20,Thomson's gazelle,2,Rekero plains,2017
2017-10-20,Thomson's gazelle,4,Rekero plains,2017
2017-10-20,Thomson's gazelle,1,Rekero plains,2017
2017-11-02,Thomson's gazelle,2,Rekero plains,2017
2017-11-02,Thomson's gazelle,9,Rekero plains,2017
2017-11-02,Thomson's gazelle,1,Rekero plains,2017
2017-11-02,Thomson's gazelle,9,Rekero plains,2017
2017-11-02,Thomson's gazelle,9,Rekero plains,2017
2017-11-02,Thomson's gazelle,1,Rekero plains,2017
2017-11-02,Thomson's gazelle,1,Rekero plains,2017
2017-12-05,Thomson's gazelle,4,Rekero plains,2017
2017-12-05,Thomson's gazelle,6,Rekero plains,2017
2017-12-05,Thomson's gazelle,10,Rekero plains,2017
2017-12-07,Thomson's gazelle,1,Rekero plains,2017
2017-12-07,Thomson's gazelle,3,Rekero plains,2017
2017-12-07,Thomson's gazelle,8,Rekero plains,2017
2017-12-07,Thomson's gazelle,7,Rekero plains,2017
2017-12-07,Thomson's gazelle,3,Rekero plains,2017
2017-12-07,Thomson's gazelle,6,Rekero plains,2017
2017-12-07,Thomson's gazelle,1,Rekero plains,2017
2017-12-07,Thomson's gazelle,7,Rekero plains,2017
2017-12-07,Thomson's gazelle,16,Rekero plains,2017
2017-12-07,Thomson's gazelle,4,Rekero plains,2017
2017-12-07,Thomson's gazelle,2,Rekero plains,2017
2017-12-07,Thomson's gazelle,1,Rekero plains,2017
2017-12-07,Thomson's gazelle,1,Rekero plains,2017
2017-12-07,Thomson's gazelle,3,Rekero plains,2017
2017-12-07,Thomson's gazelle,27,Rekero plains,2017
2017-12-07,Thomson's gazelle,24,Rekero plains,2017
2017-12-07,Thomson's gazelle,14,Rekero plains,2017
2017-12-07,Thomson's gazelle,6,Rekero plains,2017
2017-12-07,Thomson's gazelle,2,Rekero plains,2017
2018-01-11,Thomson's gazelle,4,Rekero plains,2018
2018-01-11,Thomson's gazelle,2,Rekero plains,2018
2018-01-11,Thomson's gazelle,4,Rekero plains,2018
2018-01-11,Thomson's gazelle,1,Rekero plains,2018
2018-01-11,Thomson's gazelle,1,Rekero plains,2018
2018-01-11,Thomson's gazelle,1,Rekero plains,2018
2018-01-11,Thomson's gazelle,2,Rekero plains,2018
2018-01-11,Thomson's gazelle,1,Rekero plains,2018
2018-01-11,Thomson's gazelle,3,Rekero plains,2018
2018-01-11,Thomson's gazelle,2,Rekero plains,2018
2018-01-11,Thomson's gazelle,2,Rekero plains,2018
2018-01-11,Thomson's gazelle,2,Rekero plains,2018
2018-01-11,Thomson's gazelle,1,Rekero plains,2018
2018-01-11,Thomson's gazelle,2,Rekero plains,2018
2018-02-06,Thomson's gazelle,5,Rekero plains,2018
2018-02-06,Thomson's gazelle,2,Rekero plains,2018
2018-02-06,Thomson's gazelle,9,Rekero plains,2018
2018-03-01,Thomson's gazelle,2,Rekero plains,2018
2018-03-01,Thomson's gazelle,2,Rekero plains,2018
2018-03-01,Thomson's gazelle,1,Rekero plains,2018
2018-03-01,Thomson's gazelle,4,Rekero plains,2018
2018-03-01,Thomson's gazelle,3,Rekero plains,2018
2018-03-01,Thomson's gazelle,5,Rekero plains,2018
2018-03-01,Thomson's gazelle,1,Rekero plains,2018
2018-03-01,Thomson's gazelle,3,Rekero plains,2018
2018-03-01,Thomson's gazelle,1,Rekero plains,2018
2018-03-01,Thomson's gazelle,30,Rekero plains,2018
2018-03-01,Thomson's gazelle,2,Rekero plains,2018
2018-04-05,Thomson's gazelle,1,Rekero plains,2018
2018-04-05,Thomson's gazelle,4,Rekero plains,2018
2018-04-05,Thomson's gazelle,4,Rekero plains,2018
2018-04-05,Thomson's gazelle,1,Rekero plains,2018
2018-04-05,Thomson's gazelle,9,Rekero plains,2018
2018-04-05,Thomson's gazelle,3,Rekero plains,2018
2018-04-05,Thomson's gazelle,1,Rekero plains,2018
2018-04-05,Thomson's gazelle,1,Rekero plains,2018
2018-04-05,Thomson's gazelle,20,Rekero plains,2018
2018-04-05,Thomson's gazelle,24,Rekero plains,2018
2018-04-05,Thomson's gazelle,1,Rekero plains,2018
2018-04-05,Thomson's gazelle,20,Rekero plains,2018
2018-04-05,Thomson's gazelle,8,Rekero plains,2018
2018-04-05,Thomson's gazelle,1,Rekero plains,2018
2018-04-05,Thomson's gazelle,20,Rekero plains,2018
2018-04-05,Thomson's gazelle,6,Rekero plains,2018
2018-04-05,Thomson's gazelle,10,Rekero plains,2018
2018-04-05,Thomson's gazelle,2,Rekero plains,2018
2018-04-05,Thomson's gazelle,1,Rekero plains,2018
2018-04-05,Thomson's gazelle,1,Rekero plains,2018
2018-05-03,Thomson's gazelle,15,Rekero plains,2018
2018-05-03,Thomson's gazelle,4,Rekero plains,2018
2018-05-03,Thomson's gazelle,3,Rekero plains,2018
2018-05-03,Thomson's gazelle,1,Rekero plains,2018
2018-05-03,Thomson's gazelle,36,Rekero plains,2018
2018-05-03,Thomson's gazelle,1,Rekero plains,2018
2018-05-03,Thomson's gazelle,5,Rekero plains,2018
2018-05-03,Thomson's gazelle,14,Rekero plains,2018
2018-05-03,Thomson's gazelle,6,Rekero plains,2018
2018-05-03,Thomson's gazelle,1,Rekero plains,2018
2018-05-03,Thomson's gazelle,16,Rekero plains,2018
2018-05-03,Thomson's gazelle,16,Rekero plains,2018
2018-05-03,Thomson's gazelle,55,Rekero plains,2018
2018-05-03,Thomson's gazelle,1,Rekero plains,2018
2018-05-03,Thomson's gazelle,1,Rekero plains,2018
2018-05-03,Thomson's gazelle,10,Rekero plains,2018
2018-06-21,Thomson's gazelle,43,Rekero plains,2018
2018-06-21,Thomson's gazelle,2,Rekero plains,2018
2018-06-21,Thomson's gazelle,46,Rekero plains,2018
2018-06-21,Thomson's gazelle,14,Rekero plains,2018
2018-06-21,Thomson's gazelle,1,Rekero plains,2018
2018-07-05,Thomson's gazelle,14,Rekero plains,2018
2018-07-05,Thomson's gazelle,2,Rekero plains,2018
2018-07-05,Thomson's gazelle,16,Rekero plains,2018
2018-08-02,Thomson's gazelle,3,Rekero plains,2018
2018-08-02,Thomson's gazelle,9,Rekero plains,2018
2018-08-02,Thomson's gazelle,7,Rekero plains,2018
2018-08-02,Thomson's gazelle,17,Rekero plains,2018
2018-08-02,Thomson's gazelle,4,Rekero plains,2018
2018-08-02,Thomson's gazelle,7,Rekero plains,2018
2018-09-06,Thomson's gazelle,10,Rekero plains,2018
2018-09-06,Thomson's gazelle,2,Rekero plains,2018
2018-09-06,Thomson's gazelle,1,Rekero plains,2018
2018-09-06,Thomson's gazelle,2,Rekero plains,2018
2018-09-06,Thomson's gazelle,15,Rekero plains,2018
2018-09-06,Thomson's gazelle,3,Rekero plains,2018
2018-09-06,Thomson's gazelle,21,Rekero plains,2018
2018-09-06,Thomson's gazelle,14,Rekero plains,2018
2018-10-04,Thomson's gazelle,2,Rekero plains,2018
2018-10-04,Thomson's gazelle,2,Rekero plains,2018
2018-10-04,Thomson's gazelle,1,Rekero plains,2018
2018-10-04,Thomson's gazelle,2,Rekero plains,2018
2018-11-01,Thomson's gazelle,24,Rekero plains,2018
2018-11-01,Thomson's gazelle,22,Rekero plains,2018
2018-11-01,Thomson's gazelle,2,Rekero plains,2018
2018-11-01,Thomson's gazelle,1,Rekero plains,2018
2018-11-01,Thomson's gazelle,1,Rekero plains,2018
2018-11-01,Thomson's gazelle,20,Rekero plains,2018
2018-11-01,Thomson's gazelle,17,Rekero plains,2018
2018-11-01,Thomson's gazelle,8,Rekero plains,2018
2018-11-01,Thomson's gazelle,3,Rekero plains,2018
2018-11-01,Thomson's gazelle,11,Rekero plains,2018
2018-11-01,Thomson's gazelle,1,Rekero plains,2018
2018-12-06,Thomson's gazelle,3,Rekero plains,2018
2018-12-06,Thomson's gazelle,1,Rekero plains,2018
2018-12-06,Thomson's gazelle,12,Rekero plains,2018
2018-12-06,Thomson's gazelle,1,Rekero plains,2018
2018-12-05,Thomson's gazelle,5,Rekero plains,2018
2017-10-20,Thomson's gazelle,1,Payia plains,2017
2017-10-20,Thomson's gazelle,9,Payia plains,2017
2017-10-20,Thomson's gazelle,3,Payia plains,2017
2017-10-20,Thomson's gazelle,25,Payia plains,2017
2017-10-20,Thomson's gazelle,4,Payia plains,2017
2017-10-20,Thomson's gazelle,1,Payia plains,2017
2017-10-20,Thomson's gazelle,2,Payia plains,2017
2017-10-20,Thomson's gazelle,2,Payia plains,2017
2017-10-20,Thomson's gazelle,3,Payia plains,2017
2017-10-20,Thomson's gazelle,2,Payia plains,2017
2017-10-20,Thomson's gazelle,4,Payia plains,2017
2017-10-20,Thomson's gazelle,1,Payia plains,2017
2017-10-20,Thomson's gazelle,1,Payia plains,2017
2017-10-20,Thomson's gazelle,2,Payia plains,2017
2017-10-20,Thomson's gazelle,2,Payia plains,2017
2017-10-20,Thomson's gazelle,4,Payia plains,2017
2017-10-20,Thomson's gazelle,8,Payia plains,2017
2017-10-20,Thomson's gazelle,3,Payia plains,2017
2017-10-20,Thomson's gazelle,3,Payia plains,2017
2017-10-20,Thomson's gazelle,4,Payia plains,2017
2017-10-20,Thomson's gazelle,1,Payia plains,2017
2017-10-20,Thomson's gazelle,1,Payia plains,2017
2017-10-20,Thomson's gazelle,1,Payia plains,2017
2017-10-20,Thomson's gazelle,2,Payia plains,2017
2017-10-20,Thomson's gazelle,1,Payia plains,2017
2017-11-02,Thomson's gazelle,14,Payia plains,2017
2017-11-02,Thomson's gazelle,1,Payia plains,2017
2017-11-02,Thomson's gazelle,2,Payia plains,2017
2017-11-02,Thomson's gazelle,23,Payia plains,2017
2017-11-02,Thomson's gazelle,1,Payia plains,2017
2017-11-02,Thomson's gazelle,8,Payia plains,2017
2017-11-02,Thomson's gazelle,6,Payia plains,2017
2017-11-02,Thomson's gazelle,1,Payia plains,2017
2017-11-02,Thomson's gazelle,2,Payia plains,2017
2017-11-02,Thomson's gazelle,4,Payia plains,2017
2017-11-02,Thomson's gazelle,50,Payia plains,2017
2017-11-02,Thomson's gazelle,1,Payia plains,2017
2017-11-02,Thomson's gazelle,2,Payia plains,2017
2017-11-02,Thomson's gazelle,8,Payia plains,2017
2017-11-02,Thomson's gazelle,10,Payia plains,2017
2017-11-02,Thomson's gazelle,1,Payia plains,2017
2017-12-07,Thomson's gazelle,1,Payia plains,2017
2017-12-07,Thomson's gazelle,1,Payia plains,2017
2017-12-07,Thomson's gazelle,1,Payia plains,2017
2017-12-07,Thomson's gazelle,4,Payia plains,2017
2017-12-07,Thomson's gazelle,2,Payia plains,2017
2017-12-07,Thomson's gazelle,1,Payia plains,2017
2017-12-07,Thomson's gazelle,3,Payia plains,2017
2017-12-07,Thomson's gazelle,1,Payia plains,2017
2017-12-07,Thomson's gazelle,2,Payia plains,2017
2017-12-07,Thomson's gazelle,13,Payia plains,2017
2017-12-07,Thomson's gazelle,9,Payia plains,2017
2017-12-07,Thomson's gazelle,4,Payia plains,2017
2017-12-07,Thomson's gazelle,1,Payia plains,2017
2017-12-07,Thomson's gazelle,1,Payia plains,2017
2017-12-07,Thomson's gazelle,1,Payia plains,2017
2017-12-07,Thomson's gazelle,1,Payia plains,2017
2017-12-07,Thomson's gazelle,2,Payia plains,2017
2017-12-07,Thomson's gazelle,1,Payia plains,2017
2017-12-07,Thomson's gazelle,1,Payia plains,2017
2017-12-07,Thomson's gazelle,2,Payia plains,2017
2017-12-07,Thomson's gazelle,1,Payia plains,2017
2017-12-07,Thomson's gazelle,1,Payia plains,2017
2017-12-07,Thomson's gazelle,15,Payia plains,2017
2017-12-07,Thomson's gazelle,27,Payia plains,2017
2017-12-07,Thomson's gazelle,2,Payia plains,2017
2017-12-07,Thomson's gazelle,8,Payia plains,2017
2017-12-07,Thomson's gazelle,4,Payia plains,2017
2017-12-07,Thomson's gazelle,1,Payia plains,2017
2018-01-11,Thomson's gazelle,1,Payia plains,2018
2018-01-11,Thomson's gazelle,1,Payia plains,2018
2018-01-11,Thomson's gazelle,10,Payia plains,2018
2018-01-11,Thomson's gazelle,1,Payia plains,2018
2018-01-11,Thomson's gazelle,2,Payia plains,2018
2018-01-11,Thomson's gazelle,4,Payia plains,2018
2018-01-11,Thomson's gazelle,2,Payia plains,2018
2018-01-11,Thomson's gazelle,2,Payia plains,2018
2018-01-11,Thomson's gazelle,4,Payia plains,2018
2018-01-11,Thomson's gazelle,21,Payia plains,2018
2018-01-11,Thomson's gazelle,4,Payia plains,2018
2018-01-11,Thomson's gazelle,16,Payia plains,2018
2018-01-11,Thomson's gazelle,1,Payia plains,2018
2018-01-11,Thomson's gazelle,1,Payia plains,2018
2018-01-11,Thomson's gazelle,1,Payia plains,2018
2018-01-11,Thomson's gazelle,3,Payia plains,2018
2018-01-11,Thomson's gazelle,1,Payia plains,2018
2018-01-11,Thomson's gazelle,3,Payia plains,2018
2018-01-11,Thomson's gazelle,1,Payia plains,2018
2018-01-11,Thomson's gazelle,1,Payia plains,2018
2018-01-11,Thomson's gazelle,4,Payia plains,2018
2018-01-11,Thomson's gazelle,2,Payia plains,2018
2018-01-11,Thomson's gazelle,4,Payia plains,2018
2018-01-11,Thomson's gazelle,1,Payia plains,2018
2018-01-11,Thomson's gazelle,4,Payia plains,2018
2018-01-11,Thomson's gazelle,4,Payia plains,2018
2018-01-11,Thomson's gazelle,12,Payia plains,2018
2018-01-11,Thomson's gazelle,2,Payia plains,2018
2018-01-11,Thomson's gazelle,3,Payia plains,2018
2018-01-11,Thomson's gazelle,3,Payia plains,2018
2018-01-11,Thomson's gazelle,10,Payia plains,2018
2018-01-11,Thomson's gazelle,2,Payia plains,2018
2018-01-11,Thomson's gazelle,1,Payia plains,2018
2018-01-11,Thomson's gazelle,1,Payia plains,2018
2018-02-01,Thomson's gazelle,2,Payia plains,2018
2018-02-01,Thomson's gazelle,4,Payia plains,2018
2018-02-01,Thomson's gazelle,50,Payia plains,2018
2018-02-01,Thomson's gazelle,26,Payia plains,2018
2018-02-01,Thomson's gazelle,48,Payia plains,2018
2018-02-01,Thomson's gazelle,1,Payia plains,2018
2018-02-01,Thomson's gazelle,2,Payia plains,2018
2018-02-01,Thomson's gazelle,1,Payia plains,2018
2018-02-01,Thomson's gazelle,12,Payia plains,2018
2018-02-01,Thomson's gazelle,3,Payia plains,2018
2018-02-01,Thomson's gazelle,15,Payia plains,2018
2018-02-01,Thomson's gazelle,5,Payia plains,2018
2018-02-01,Thomson's gazelle,7,Payia plains,2018
2018-03-01,Thomson's gazelle,4,Payia plains,2018
2018-03-01,Thomson's gazelle,1,Payia plains,2018
2018-03-01,Thomson's gazelle,10,Payia plains,2018
2018-03-01,Thomson's gazelle,15,Payia plains,2018
2018-03-01,Thomson's gazelle,10,Payia plains,2018
2018-03-01,Thomson's gazelle,2,Payia plains,2018
2018-03-01,Thomson's gazelle,13,Payia plains,2018
2018-03-01,Thomson's gazelle,2,Payia plains,2018
2018-03-01,Thomson's gazelle,1,Payia plains,2018
2018-03-01,Thomson's gazelle,10,Payia plains,2018
2018-03-01,Thomson's gazelle,4,Payia plains,2018
2018-03-01,Thomson's gazelle,6,Payia plains,2018
2018-03-01,Thomson's gazelle,20,Payia plains,2018
2018-03-01,Thomson's gazelle,1,Payia plains,2018
2018-04-05,Thomson's gazelle,2,Payia plains,2018
2018-04-05,Thomson's gazelle,2,Payia plains,2018
2018-04-05,Thomson's gazelle,2,Payia plains,2018
2018-04-05,Thomson's gazelle,2,Payia plains,2018
2018-04-05,Thomson's gazelle,2,Payia plains,2018
2018-04-05,Thomson's gazelle,1,Payia plains,2018
2018-04-05,Thomson's gazelle,35,Payia plains,2018
2018-04-05,Thomson's gazelle,5,Payia plains,2018
2018-04-05,Thomson's gazelle,1,Payia plains,2018
2018-04-05,Thomson's gazelle,1,Payia plains,2018
2018-04-05,Thomson's gazelle,2,Payia plains,2018
2018-04-05,Thomson's gazelle,5,Payia plains,2018
2018-04-05,Thomson's gazelle,3,Payia plains,2018
2018-04-05,Thomson's gazelle,2,Payia plains,2018
2018-04-05,Thomson's gazelle,2,Payia plains,2018
2018-04-05,Thomson's gazelle,1,Payia plains,2018
2018-04-05,Thomson's gazelle,8,Payia plains,2018
2018-04-05,Thomson's gazelle,4,Payia plains,2018
2018-04-05,Thomson's gazelle,2,Payia plains,2018
2018-04-05,Thomson's gazelle,5,Payia plains,2018
2018-04-05,Thomson's gazelle,1,Payia plains,2018
2018-04-05,Thomson's gazelle,3,Payia plains,2018
2018-05-03,Thomson's gazelle,8,Payia plains,2018
2018-05-03,Thomson's gazelle,6,Payia plains,2018
2018-05-03,Thomson's gazelle,3,Payia plains,2018
2018-05-03,Thomson's gazelle,6,Payia plains,2018
2018-05-03,Thomson's gazelle,4,Payia plains,2018
2018-05-03,Thomson's gazelle,14,Payia plains,2018
2018-05-03,Thomson's gazelle,1,Payia plains,2018
2018-05-03,Thomson's gazelle,2,Payia plains,2018
2018-05-03,Thomson's gazelle,6,Payia plains,2018
2018-05-03,Thomson's gazelle,7,Payia plains,2018
2018-05-03,Thomson's gazelle,4,Payia plains,2018
2018-05-03,Thomson's gazelle,10,Payia plains,2018
2018-05-03,Thomson's gazelle,5,Payia plains,2018
2018-05-03,Thomson's gazelle,1,Payia plains,2018
2018-05-03,Thomson's gazelle,1,Payia plains,2018
2018-05-03,Thomson's gazelle,50,Payia plains,2018
2018-05-03,Thomson's gazelle,1,Payia plains,2018
2018-05-03,Thomson's gazelle,8,Payia plains,2018
2018-05-03,Thomson's gazelle,8,Payia plains,2018
2018-05-03,Thomson's gazelle,12,Payia plains,2018
2018-05-03,Thomson's gazelle,28,Payia plains,2018
2018-05-03,Thomson's gazelle,11,Payia plains,2018
2018-05-03,Thomson's gazelle,18,Payia plains,2018
2018-05-03,Thomson's gazelle,10,Payia plains,2018
2018-05-03,Thomson's gazelle,2,Payia plains,2018
2018-05-03,Thomson's gazelle,1,Payia plains,2018
2018-06-21,Thomson's gazelle,6,Payia plains,2018
2018-06-21,Thomson's gazelle,3,Payia plains,2018
2018-06-21,Thomson's gazelle,2,Payia plains,2018
2018-06-21,Thomson's gazelle,1,Payia plains,2018
2018-06-21,Thomson's gazelle,3,Payia plains,2018
2018-06-21,Thomson's gazelle,21,Payia plains,2018
2018-06-21,Thomson's gazelle,5,Payia plains,2018
2018-07-05,Thomson's gazelle,8,Payia plains,2018
2018-07-05,Thomson's gazelle,6,Payia plains,2018
2018-07-05,Thomson's gazelle,13,Payia plains,2018
2018-07-05,Thomson's gazelle,4,Payia plains,2018
2018-07-05,Thomson's gazelle,3,Payia plains,2018
2018-07-05,Thomson's gazelle,5,Payia plains,2018
2018-07-05,Thomson's gazelle,2,Payia plains,2018
2018-08-02,Thomson's gazelle,10,Payia plains,2018
2018-08-02,Thomson's gazelle,3,Payia plains,2018
2018-08-02,Thomson's gazelle,3,Payia plains,2018
2018-08-02,Thomson's gazelle,1,Payia plains,2018
2018-08-02,Thomson's gazelle,2,Payia plains,2018
2018-08-02,Thomson's gazelle,1,Payia plains,2018
2018-08-02,Thomson's gazelle,26,Payia plains,2018
2018-08-02,Thomson's gazelle,9,Payia plains,2018
2018-08-02,Thomson's gazelle,5,Payia plains,2018
2018-08-02,Thomson's gazelle,1,Payia plains,2018
2018-08-02,Thomson's gazelle,1,Payia plains,2018
2018-08-02,Thomson's gazelle,10,Payia plains,2018
2018-08-02,Thomson's gazelle,2,Payia plains,2018
2018-08-02,Thomson's gazelle,16,Payia plains,2018
2018-09-06,Thomson's gazelle,36,Payia plains,2018
2018-09-06,Thomson's gazelle,8,Payia plains,2018
2018-09-06,Thomson's gazelle,21,Payia plains,2018
2018-09-06,Thomson's gazelle,39,Payia plains,2018
2018-09-06,Thomson's gazelle,2,Payia plains,2018
2018-09-06,Thomson's gazelle,9,Payia plains,2018
2018-09-06,Thomson's gazelle,3,Payia plains,2018
2018-09-06,Thomson's gazelle,7,Payia plains,2018
2018-09-06,Thomson's gazelle,1,Payia plains,2018
2018-09-06,Thomson's gazelle,8,Payia plains,2018
2018-09-06,Thomson's gazelle,3,Payia plains,2018
2018-09-06,Thomson's gazelle,1,Payia plains,2018
2018-10-04,Thomson's gazelle,4,Payia plains,2018
2018-10-04,Thomson's gazelle,6,Payia plains,2018
2018-10-04,Thomson's gazelle,14,Payia plains,2018
2018-10-04,Thomson's gazelle,16,Payia plains,2018
2018-10-04,Thomson's gazelle,4,Payia plains,2018
2018-10-04,Thomson's gazelle,14,Payia plains,2018
2018-10-04,Thomson's gazelle,3,Payia plains,2018
2018-10-04,Thomson's gazelle,24,Payia plains,2018
2018-10-04,Thomson's gazelle,9,Payia plains,2018
2018-11-01,Thomson's gazelle,1,Payia plains,2018
2018-11-01,Thomson's gazelle,1,Payia plains,2018
2018-11-01,Thomson's gazelle,10,Payia plains,2018
2018-11-01,Thomson's gazelle,5,Payia plains,2018
2018-11-01,Thomson's gazelle,1,Payia plains,2018
2018-11-01,Thomson's gazelle,5,Payia plains,2018
2018-11-01,Thomson's gazelle,8,Payia plains,2018
2018-12-06,Thomson's gazelle,4,Payia plains,2018
2018-12-06,Thomson's gazelle,1,Payia plains,2018
2018-12-06,Thomson's gazelle,3,Payia plains,2018
2018-12-06,Thomson's gazelle,1,Payia plains,2018
2017-11-07,Topi,1,Olare Sampu bushlands,2017
2017-12-05,Topi,2,Olare Sampu bushlands,2017
2017-12-05,Topi,1,Olare Sampu bushlands,2017
2018-01-09,Topi,1,Olare Sampu bushlands,2018
2018-02-13,Topi,1,Olare Sampu bushlands,2018
2018-03-06,Topi,1,Olare Sampu bushlands,2018
2018-04-03,Topi,3,Olare Sampu bushlands,2018
2018-05-08,Topi,10,Olare Sampu bushlands,2018
2018-06-05,Topi,3,Olare Sampu bushlands,2018
2018-07-01,Topi,4,Olare Sampu bushlands,2018
2018-07-01,Topi,4,Olare Sampu bushlands,2018
2018-07-01,Topi,1,Olare Sampu bushlands,2018
2018-07-01,Topi,2,Olare Sampu bushlands,2018
2018-07-03,Topi,1,Olare Sampu bushlands,2018
2018-08-02,Topi,3,Olare Sampu bushlands,2018
2018-08-02,Topi,6,Olare Sampu bushlands,2018
2018-09-04,Topi,1,Olare Sampu bushlands,2018
2018-09-04,Topi,2,Olare Sampu bushlands,2018
2018-10-02,Topi,3,Olare Sampu bushlands,2018
2018-12-04,Topi,3,Olare Sampu bushlands,2018
2017-10-17,Topi,1,Sampu Enkare bushlands,2017
2017-10-17,Topi,4,Sampu Enkare bushlands,2017
2017-10-17,Topi,1,Sampu Enkare bushlands,2017
2017-10-17,Topi,1,Sampu Enkare bushlands,2017
2017-11-07,Topi,2,Sampu Enkare bushlands,2017
2017-11-07,Topi,2,Sampu Enkare bushlands,2017
2018-01-16,Topi,1,Sampu Enkare bushlands,2018
2018-01-16,Topi,3,Sampu Enkare bushlands,2018
2018-01-16,Topi,1,Sampu Enkare bushlands,2018
2018-02-13,Topi,1,Sampu Enkare bushlands,2018
2018-02-13,Topi,2,Sampu Enkare bushlands,2018
2018-02-13,Topi,1,Sampu Enkare bushlands,2018
2018-02-13,Topi,1,Sampu Enkare bushlands,2018
2018-02-13,Topi,1,Sampu Enkare bushlands,2018
2018-04-03,Topi,12,Sampu Enkare bushlands,2018
2018-04-03,Topi,1,Sampu Enkare bushlands,2018
2018-04-03,Topi,1,Sampu Enkare bushlands,2018
2018-04-03,Topi,3,Sampu Enkare bushlands,2018
2018-04-03,Topi,1,Sampu Enkare bushlands,2018
2018-05-08,Topi,1,Sampu Enkare bushlands,2018
2018-05-08,Topi,1,Sampu Enkare bushlands,2018
2018-05-08,Topi,1,Sampu Enkare bushlands,2018
2018-05-08,Topi,1,Sampu Enkare bushlands,2018
2018-06-05,Topi,6,Sampu Enkare bushlands,2018
2018-06-05,Topi,1,Sampu Enkare bushlands,2018
2018-06-19,Topi,2,Sampu Enkare bushlands,2018
2018-07-03,Topi,1,Sampu Enkare bushlands,2018
2018-08-02,Topi,1,Sampu Enkare bushlands,2018
2018-08-02,Topi,3,Sampu Enkare bushlands,2018
2018-09-04,Topi,1,Sampu Enkare bushlands,2018
2018-09-04,Topi,1,Sampu Enkare bushlands,2018
2018-09-04,Topi,1,Sampu Enkare bushlands,2018
2018-10-02,Topi,1,Sampu Enkare bushlands,2018
2018-10-02,Topi,4,Sampu Enkare bushlands,2018
2018-11-06,Topi,2,Sampu Enkare bushlands,2018
2018-12-04,Topi,1,Sampu Enkare bushlands,2018
2018-12-04,Topi,1,Sampu Enkare bushlands,2018
2018-12-04,Topi,1,Sampu Enkare bushlands,2018
2018-12-04,Topi,1,Sampu Enkare bushlands,2018
2017-10-20,Topi,4,Balanite plains,2017
2017-10-20,Topi,1,Balanite plains,2017
2017-10-20,Topi,3,Balanite plains,2017
2017-12-07,Topi,3,Balanite plains,2017
2017-12-07,Topi,3,Balanite plains,2017
2018-01-11,Topi,1,Balanite plains,2018
2018-01-11,Topi,2,Balanite plains,2018
2018-01-11,Topi,2,Balanite plains,2018
2018-01-11,Topi,9,Balanite plains,2018
2018-01-11,Topi,1,Balanite plains,2018
2018-02-01,Topi,1,Balanite plains,2018
2018-03-01,Topi,1,Balanite plains,2018
2018-04-05,Topi,1,Balanite plains,2018
2018-04-05,Topi,4,Balanite plains,2018
2018-04-05,Topi,6,Balanite plains,2018
2018-04-05,Topi,1,Balanite plains,2018
2018-04-05,Topi,3,Balanite plains,2018
2018-05-03,Topi,22,Balanite plains,2018
2018-05-03,Topi,2,Balanite plains,2018
2018-05-03,Topi,1,Balanite plains,2018
2018-05-03,Topi,6,Balanite plains,2018
2018-06-21,Topi,2,Balanite plains,2018
2018-06-21,Topi,12,Balanite plains,2018
2018-07-05,Topi,4,Balanite plains,2018
2018-07-05,Topi,6,Balanite plains,2018
2018-07-05,Topi,4,Balanite plains,2018
2018-07-05,Topi,2,Balanite plains,2018
2018-08-02,Topi,3,Balanite plains,2018
2018-08-02,Topi,10,Balanite plains,2018
2018-08-02,Topi,6,Balanite plains,2018
2018-09-06,Topi,2,Balanite plains,2018
2018-09-06,Topi,11,Balanite plains,2018
2018-11-01,Topi,3,Balanite plains,2018
2018-11-01,Topi,12,Balanite plains,2018
2018-11-01,Topi,3,Balanite plains,2018
2018-12-06,Topi,2,Balanite plains,2018
2018-12-06,Topi,4,Balanite plains,2018
2018-12-06,Topi,3,Balanite plains,2018
2017-11-07,Topi,4,Ilkisieusieu bushlands,2017
2018-02-13,Topi,2,Ilkisieusieu bushlands,2018
2018-02-06,Topi,8,Ilkisieusieu bushlands,2018
2018-05-08,Topi,1,Ilkisieusieu bushlands,2018
2018-06-19,Topi,8,Ilkisieusieu bushlands,2018
2018-06-19,Topi,1,Ilkisieusieu bushlands,2018
2018-06-19,Topi,1,Ilkisieusieu bushlands,2018
2018-07-03,Topi,2,Ilkisieusieu bushlands,2018
2017-10-17,Topi,2,Rekero bushlands,2017
2017-10-17,Topi,2,Rekero bushlands,2017
2017-10-24,Topi,5,Rekero bushlands,2017
2017-10-24,Topi,2,Rekero bushlands,2017
2017-10-24,Topi,1,Rekero bushlands,2017
